Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
3,3,Wooster,2023-01-20,1,Chromatic,Sawblade,1,0,1,0,1,UpperLeft,DarkYellow,DarkGreen,LightGray,LightBlue,LightBlue,UpperRight,DarkYellow,0.931818181818182,0.243947448683996,1
3,3,Wooster,2023-01-20,2,Achromatic,Crowbar,1,1,1,0,1,UpperRight,Crowbar,Pacman,Chevron,Jellyfish,Crowbar,UpperRight,Crowbar,0.274725274725275,4.0928980119492,1
3,3,Wooster,2023-01-20,3,Colors,DarkRed,1,1,1,0,1,LowerLeft,Sawblade,Bar,UpArrow,Puzzle,UpArrow,LowerLeft,UpArrow,1,0.284631983488552,1
3,3,Wooster,2023-01-20,4,Chromatic,Nail,1,1,1,0,1,LowerRight,LightBlue,DarkBlue,LightTurquiose,DarkPurple,DarkBlue,LowerRight,DarkBlue,0.269662921348315,3.20322789906518,1
3,3,Wooster,2023-01-20,5,Achromatic,LeftArrow,1,1,1,0,1,LowerRight,Pacman,LeftArrow,Star,House,LeftArrow,LowerRight,LeftArrow,0.923076923076923,0.288046700709121,1
3,3,Wooster,2023-01-20,6,Colors,LightTurquiose,1,0,1,0,1,UpperRight,Spade,Hourglass,Lock,Bar,Spade,LowerLeft,Lock,0.108695652173913,3.9228567797776,1
3,3,Wooster,2023-01-20,7,Chromatic,Lock,1,1,1,0,1,LowerRight,DarkYellow,LightGreen,LightPurple,DarkGray,LightGreen,LowerRight,LightGreen,0.923076923076923,0.220511320403341,1
3,3,Wooster,2023-01-20,8,Achromatic,Tie,1,1,1,0,1,LowerLeft,Ditto,Crowbar,Tie,Stickyhand,Tie,LowerLeft,Tie,0.241758241758242,4.25656145180985,1
3,3,Wooster,2023-01-20,9,Colors,DarkBlue,1,1,1,0,1,LowerLeft,Bar,Hat,Nail,Hourglass,Nail,LowerLeft,Nail,0.752808988764045,0.262202401852323,1
3,3,Wooster,2023-01-20,10,Chromatic,Puzzle,1,0,1,0,1,UpperLeft,DarkGray,DarkBlue,DarkRed,DarkPurple,DarkPurple,LowerRight,DarkBlue,0.436781609195402,1.89002985266382,1
3,3,Wooster,2023-01-20,11,Achromatic,Acorn,1,1,1,0,1,LowerLeft,Crowbar,Heart,Acorn,Ditto,Acorn,LowerLeft,Acorn,1,0.22062519530338,1
3,3,Wooster,2023-01-20,12,Colors,LightPurple,1,1,1,0,1,UpperLeft,Lock,Venn,Nail,Rabbit,Rabbit,UpperLeft,Rabbit,0.43010752688172,3.6215659043032,1
3,3,Wooster,2023-01-20,13,Chromatic,Dodecagon,1,1,1,0,1,UpperRight,DarkTurquiose,DarkRed,DarkGray,LightYellow,DarkTurquiose,UpperRight,DarkTurquiose,1,0.244420742386082,1
3,3,Wooster,2023-01-20,14,Achromatic,Gem,1,1,1,0,1,UpperLeft,Ditto,House,Tie,Gem,Gem,UpperLeft,Gem,0.274725274725275,4.17775604373539,1
3,3,Wooster,2023-01-20,15,Colors,LightGreen,1,1,1,0,1,UpperLeft,Bar,UpArrow,Puzzle,Lock,Lock,UpperLeft,Lock,0.934065934065934,0.189010252303431,1
3,3,Wooster,2023-01-20,16,Chromatic,Spade,1,1,1,0,1,UpperLeft,LightRed,DarkGray,DarkBlue,LightTurquiose,LightTurquiose,UpperLeft,LightTurquiose,0.224719101123595,4.08857580307239,1
3,3,Wooster,2023-01-20,17,Achromatic,Star,1,1,1,0,1,UpperRight,Star,Pacman,House,Stickyhand,Star,UpperRight,Star,0.931034482758621,0.189008997214075,1
3,3,Wooster,2023-01-20,18,Colors,DarkGray,1,1,1,0,1,UpperLeft,Rabbit,Nail,Venn,Hat,Hat,UpperLeft,Hat,0.228260869565217,3.91727359446463,1
3,3,Wooster,2023-01-20,19,Chromatic,Hourglass,1,1,1,0,1,LowerRight,DarkGray,LightRed,DarkRed,DarkBlue,LightRed,LowerRight,LightRed,1,0.221231386587239,1
3,3,Wooster,2023-01-20,20,Achromatic,House,1,1,1,0,1,LowerRight,Chevron,House,Bell,Jellyfish,House,LowerRight,House,0.380434782608696,3.04011781350607,1
3,3,Wooster,2023-01-20,21,Colors,LightRed,1,1,1,0,1,LowerLeft,Puzzle,Rabbit,Hourglass,Sawblade,Hourglass,LowerLeft,Hourglass,1,0.238214690158444,1
3,3,Wooster,2023-01-20,22,Chromatic,Bar,1,0,1,0,1,LowerLeft,DarkPurple,LightYellow,DarkGreen,DarkTurquiose,DarkGreen,UpperLeft,DarkTurquiose,0.0444444444444444,3.46472765142559,1
3,3,Wooster,2023-01-20,23,Achromatic,Stickyhand,1,1,1,0,1,UpperRight,Stickyhand,Heart,Bell,Gem,Stickyhand,UpperRight,Stickyhand,0.943820224719101,0.227160804734877,1
3,3,Wooster,2023-01-20,24,Colors,LightGray,1,1,1,0,1,UpperLeft,UpArrow,Hat,Diamond,Venn,Venn,UpperLeft,Venn,0.125,3.93002366066675,1
3,3,Wooster,2023-01-20,25,Chromatic,Hat,1,0,1,0,1,UpperLeft,LightPurple,LightGray,DarkTurquiose,DarkGray,DarkGray,LowerLeft,DarkTurquiose,0.880434782608696,0.280481642073683,1
3,3,Wooster,2023-01-20,26,Achromatic,Bell,1,1,1,0,1,LowerRight,Chevron,Bell,Pacman,Jellyfish,Bell,LowerRight,Bell,0.414893617021277,3.87145428422611,1
3,3,Wooster,2023-01-20,27,Colors,DarkYellow,1,1,1,0,1,LowerRight,Venn,Spike,Dodecagon,UpArrow,Spike,LowerRight,Spike,0.802197802197802,0.230135622896585,1
3,3,Wooster,2023-01-20,28,Chromatic,Diamond,1,1,1,0,1,UpperRight,LightYellow,DarkBlue,DarkRed,DarkPurple,LightYellow,UpperRight,LightYellow,0.373626373626374,3.64056149802905,1
3,3,Wooster,2023-01-20,29,Achromatic,Jellyfish,1,1,1,0,1,UpperRight,Jellyfish,Tie,Stickyhand,Crowbar,Jellyfish,UpperRight,Jellyfish,1,0.213840379170096,1
3,3,Wooster,2023-01-20,30,Colors,DarkTurquiose,1,0,1,0,1,UpperLeft,Bar,Spike,UpArrow,Dodecagon,Dodecagon,LowerLeft,UpArrow,0.113636363636364,3.66846458628265,1
3,3,Wooster,2023-01-20,31,Chromatic,UpArrow,1,0,1,0,1,UpperLeft,DarkTurquiose,LightYellow,LightTurquiose,DarkRed,DarkRed,LowerRight,LightYellow,0.879120879120879,0.217362602030661,1
3,3,Wooster,2023-01-20,32,Achromatic,Chevron,1,1,1,0,1,UpperLeft,Bell,Jellyfish,Ditto,Chevron,Chevron,UpperLeft,Chevron,0.131868131868132,3.91137210439911,1
3,3,Wooster,2023-01-20,33,Colors,LightYellow,1,1,1,0,1,UpperLeft,Nail,Sawblade,Venn,Diamond,Diamond,UpperLeft,Diamond,0.808510638297872,0.23170263181446,1
3,3,Wooster,2023-01-20,34,Chromatic,Venn,1,1,1,0,1,UpperLeft,DarkRed,DarkGray,LightGreen,LightGray,LightGray,UpperLeft,LightGray,0.122222222222222,3.79153703866735,1
3,3,Wooster,2023-01-20,35,Achromatic,Pacman,1,1,1,0,1,UpperRight,Pacman,Crowbar,Gem,Star,Pacman,UpperRight,Pacman,0.945054945054945,0.220511320403341,1
3,3,Wooster,2023-01-20,36,Colors,LightBlue,1,1,1,0,1,UpperRight,Sawblade,Bar,Puzzle,Nail,Sawblade,UpperRight,Sawblade,0.233333333333333,3.68343488866556,1
3,3,Wooster,2023-01-20,37,Chromatic,Spike,1,0,1,0,1,LowerRight,LightYellow,DarkYellow,LightGray,DarkBlue,DarkYellow,UpperLeft,DarkBlue,0.885057471264368,0.22062519530338,1
